conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,clean_text,nama_gunung_ekstraksi
1874041559231918372,Tue Dec 31 10:35:00 +0000 2024,4,Pendakian Gunung Semeru ditutup kembali dari 2-16 Januari 2025 akibat cuaca ekstrem. Balai Besar TNBTS imbau pengunjung untuk tidak mendaki ilegal. https://t.co/SjSVcE9Bmx,1874041559231918372,,,in,,0,0,0,https://x.com/undefined/status/1874041559231918372,69183155,,pendakian gunung semeru ditutup kembali dari 2-16 januari 2025 akibat cuaca ekstrem. balai besar tnbts imbau pengunjung untuk tidak mendaki ilegal.,Semeru
1874040378460143773,Tue Dec 31 10:30:18 +0000 2024,1,Lagi ramai protes dari anak gunung terhadap kebijakan Bromo Tengger Semeru yang sengaja menaikkan tarif masuk di sela-sela informasi penutupan kembali kawasan karena cuaca yang sedang buruk. Tutupen terus ae rausah dibuka mesisan lucu juga diksi iki. ,1874040378460143773,,,in,,0,1,0,https://x.com/undefined/status/1874040378460143773,2176571443,,lagi ramai protes dari anak gunung terhadap kebijakan bromo tengger semeru yang sengaja menaikkan tarif masuk di sela-sela informasi penutupan kembali kawasan karena cuaca yang sedang buruk. tutupen terus ae rausah dibuka mesisan lucu juga diksi iki.,Semeru
1872952887946690778,Tue Dec 31 09:54:59 +0000 2024,0,@CESTCOMCAS ㅤ Sudah beberapa kali kok kalau muncak diajak teman tapi ya begitu jelas staminanya tidak seprima yang jam terbangnya tinggi seperti kamu. Kapan-kapan kamu harus coba jalur Pasir Reungit di gunung Salak. Kebetulan saya tinggal di Canggu Bali. Kamu? ㅤ,1874031488599286105,,CESTCOMCAS,in,,0,1,0,https://x.com/undefined/status/1874031488599286105,1817194347663888384,,ㅤ sudah beberapa kali kok kalau muncak diajak teman tapi ya begitu jelas staminanya tidak seprima yang jam terbangnya tinggi seperti kamu. kapan-kapan kamu harus coba jalur pasir reungit di gunung salak. kebetulan saya tinggal di canggu bali. kamu? ㅤ,Salak
1874000174902886852,Tue Dec 31 07:56:07 +0000 2024,91,4. Ngeri - ngeri sedappppp #Hanif login olahraga trail gunung di Gunung Andong coyyyyyy Dingin yang tidak kejam tetapi bikin merinding sebadan karena KABUT SEMUA COY satu yang kurang; musik JJ. https://t.co/uVzepJWp7w,1874001575615881318,https://pbs.twimg.com/media/GgHKgDebAAAxrhP.jpg,ribboncompass,in,,1,1,10,https://x.com/undefined/status/1874001575615881318,1210074904516710401,,4. ngeri - ngeri sedappppp login olahraga trail gunung di gunung andong coyyyyyy dingin yang tidak kejam tetapi bikin merinding sebadan karena kabut semua coy satu yang kurang; musik jj.,Andong
1873774219949203565,Tue Dec 31 07:35:42 +0000 2024,1,@tommiyes @pendakilawas Nek penikmat keindahan sek akhire mung ngrusak enake dipiyeke mas? Contoh ning rinjani sek sampe ono julukan gunung sampah ,1873996437534761419,,tommiyes,in,,0,1,1,https://x.com/undefined/status/1873996437534761419,65342308,,nek penikmat keindahan sek akhire mung ngrusak enake dipiyeke mas? contoh ning rinjani sek sampe ono julukan gunung sampah,Rinjani
1873774219949203565,Tue Dec 31 07:15:26 +0000 2024,0,@pendakilawas Kalo puncak yg dituju wajar bila wajib pakai pendamping tapi kalo cuma rakum yg jalannya setapak itu tolol bgt ibarat pungli tapi legal. Kayak yg punya gunung aja,1873991335927308520,,pendakilawas,in,,0,0,0,https://x.com/undefined/status/1873991335927308520,1813876075531010048,,kalo puncak yg dituju wajar bila wajib pakai pendamping tapi kalo cuma rakum yg jalannya setapak itu tolol bgt ibarat pungli tapi legal. kayak yg punya gunung aja,Tapak
1873989111209746916,Tue Dec 31 07:06:35 +0000 2024,0,Terjadi erupsi G. Semeru pada hari Selasa 31 Desember 2024 pukul 11:03 WIB. Erupsi terekam di seismograf dengan amplitudo maksimum 21 mm dan durasi 110 detik. https://t.co/FsSWnt9kGZ via @id_magma,1873989111209746916,,,in,,0,0,0,https://x.com/undefined/status/1873989111209746916,1677825848,,terjadi erupsi g. semeru pada hari selasa 31 desember 2024 pukul 11:03 wib. erupsi terekam di seismograf dengan amplitudo maksimum 21 mm dan durasi 110 detik. via,Semeru
1873989094264758780,Tue Dec 31 07:06:31 +0000 2024,0,Terjadi erupsi G. Semeru pada hari Selasa 31 Desember 2024 pukul 09:57 WIB. Erupsi terekam di seismograf dengan amplitudo maksimum 22 mm dan durasi 127 detik. https://t.co/dQRo1FXPBs via @id_magma,1873989094264758780,,,in,,0,0,0,https://x.com/undefined/status/1873989094264758780,1677825848,,terjadi erupsi g. semeru pada hari selasa 31 desember 2024 pukul 09:57 wib. erupsi terekam di seismograf dengan amplitudo maksimum 22 mm dan durasi 127 detik. via,Semeru
1873989076375970142,Tue Dec 31 07:06:27 +0000 2024,0,Terjadi erupsi G. Semeru pada hari Selasa 31 Desember 2024 pukul 09:12 WIB. Erupsi terekam di seismograf dengan amplitudo maksimum 19 mm dan durasi 57 detik. https://t.co/2x3Y4mji0B via @id_magma,1873989076375970142,,,in,,0,0,0,https://x.com/undefined/status/1873989076375970142,1677825848,,terjadi erupsi g. semeru pada hari selasa 31 desember 2024 pukul 09:12 wib. erupsi terekam di seismograf dengan amplitudo maksimum 19 mm dan durasi 57 detik. via,Semeru
1873989057891725581,Tue Dec 31 07:06:23 +0000 2024,0,Terjadi erupsi G. Semeru pada hari Selasa 31 Desember 2024 pukul 08:34 WIB. Erupsi terekam di seismograf dengan amplitudo maksimum 22 mm dan durasi 125 detik. https://t.co/bu0qNN8Nh8 via @id_magma,1873989057891725581,,,in,,0,0,0,https://x.com/undefined/status/1873989057891725581,1677825848,,terjadi erupsi g. semeru pada hari selasa 31 desember 2024 pukul 08:34 wib. erupsi terekam di seismograf dengan amplitudo maksimum 22 mm dan durasi 125 detik. via,Semeru
1873989044318986526,Tue Dec 31 07:06:19 +0000 2024,0,Terjadi erupsi G. Semeru pada hari Selasa 31 Desember 2024 pukul 05:50 WIB. Erupsi terekam di seismograf dengan amplitudo maksimum 21 mm dan durasi 126 detik. https://t.co/gsUiDl2ova via @id_magma https://t.co/wM1zzyKk9u,1873989044318986526,https://pbs.twimg.com/media/GgG_GrWbUAAc04s.jpg,,in,,0,0,0,https://x.com/undefined/status/1873989044318986526,1677825848,,terjadi erupsi g. semeru pada hari selasa 31 desember 2024 pukul 05:50 wib. erupsi terekam di seismograf dengan amplitudo maksimum 21 mm dan durasi 126 detik. via,Semeru
1873988950207115288,Tue Dec 31 07:05:57 +0000 2024,0,Terjadi erupsi G. Semeru pada hari Selasa 31 Desember 2024 pukul 04:34 WIB tinggi kolom abu teramati ± 800 m di atas puncak. Erupsi terekam di seismograf dengan amplitudo maksimum 21 mm dan durasi 125 detik. https://t.co/BBHvqCUo2T via @id_magma https://t.co/ZvQN6YBV9f,1873988950207115288,https://pbs.twimg.com/media/GgG_BOjbYAEK8cV.jpg,,in,,0,0,0,https://x.com/undefined/status/1873988950207115288,1677825848,,terjadi erupsi g. semeru pada hari selasa 31 desember 2024 pukul 04:34 wib tinggi kolom abu teramati ± 800 m di atas puncak. erupsi terekam di seismograf dengan amplitudo maksimum 21 mm dan durasi 125 detik. via,Semeru
1873980331004748073,Tue Dec 31 06:31:42 +0000 2024,0,Relawan Lakukan Pemantauan Longsor dan Aliran Sungai Baru di Lereng Gunung Raung Jember - https://t.co/1pBS8ouEWM https://t.co/F3g8MC8Uge,1873980331004748073,https://pbs.twimg.com/media/GgG3LZ-bAAEiJKV.jpg,,in,,0,0,0,https://x.com/undefined/status/1873980331004748073,1742378657732243456,,relawan lakukan pemantauan longsor dan aliran sungai baru di lereng gunung raung jember -,Raung
1873362874183421999,Tue Dec 31 06:04:00 +0000 2024,1,@kegblgnunfaedh pernah ngobrol sama abang abangan gunung dia bilang puncak itu udah bukan tujuan lagi puncak itu bonus setelah itu mindset selalu begitu biar dikira abang abangan gunung padahal emng kuatnya cuma sampe pos posan aja,1873973360562168076,,kegblgnunfaedh,in,,0,0,0,https://x.com/undefined/status/1873973360562168076,1300681278958628865,,pernah ngobrol sama abang abangan gunung dia bilang puncak itu udah bukan tujuan lagi puncak itu bonus setelah itu mindset selalu begitu biar dikira abang abangan gunung padahal emng kuatnya cuma sampe pos posan aja,Abang
1873952471896281594,Tue Dec 31 04:41:00 +0000 2024,3,Balai Besar TNBTS menutup jalur pendakian Gunung Semeru dari 2 hingga 16 Januari 2025 akibat cuaca ekstrem. Keselamatan pengunjung jadi prioritas utama. Via @detikjatim_ https://t.co/0AU5yDVcI5,1873952471896281594,,,in,,0,2,1,https://x.com/undefined/status/1873952471896281594,69183155,,balai besar tnbts menutup jalur pendakian gunung semeru dari 2 hingga 16 januari 2025 akibat cuaca ekstrem. keselamatan pengunjung jadi prioritas utama. via,Semeru
1873949972686922048,Tue Dec 31 04:31:04 +0000 2024,0,Cuaca Buruk Jalur Pendakian Gunung Semeru Kembali Ditutup https://t.co/Vuv9gXZFiL via @nawacit4,1873949972686922048,,,in,,0,0,0,https://x.com/undefined/status/1873949972686922048,3158354773,,cuaca buruk jalur pendakian gunung semeru kembali ditutup via,Semeru
1872593036393455699,Tue Dec 31 04:19:21 +0000 2024,1,@himawansugeha95 @ogiwicaksana bukan begitu maksudnya. akan ada titik jenuh masyarakat mereka melihat di sekitarnya perlakuan yg berbeda. rasa kecewa itu lama2 akan menjadi seperti puncak gunung es.dan bisa juga menjadikan ketidakpatuhan,1873947024225431554,,himawansugeha95,in,,0,1,0,https://x.com/undefined/status/1873947024225431554,1590147537490452481,,bukan begitu maksudnya. akan ada titik jenuh masyarakat mereka melihat di sekitarnya perlakuan yg berbeda. rasa kecewa itu lama2 akan menjadi seperti puncak gunung es.dan bisa juga menjadikan ketidakpatuhan,Patuha
1873849121142170062,Tue Dec 31 01:36:03 +0000 2024,0,@cowobangkit gunung papandayan ada jalur ojeg nya om,1873905929030426913,,cowobangkit,in,,0,0,0,https://x.com/undefined/status/1873905929030426913,1494009928822190080,,gunung papandayan ada jalur ojeg nya om,Papandayan
1873679202832060790,Mon Dec 30 23:41:28 +0000 2024,0,@gurlzrev_ @fessthaii kemudian kita bentang dan kita kibarkan di puncak gunung semeru,1873877092859068514,,gurlzrev_,in,,0,1,0,https://x.com/undefined/status/1873877092859068514,1382817571179663361,,kemudian kita bentang dan kita kibarkan di puncak gunung semeru,Semeru
1873777939441148337,Mon Dec 30 17:07:28 +0000 2024,1,Pendakian Gunung Semeru Ditutup TNBTS Antisipasi Cuaca Ekstrem Awal Tahun https://t.co/W3FDLV3FPS #erupsi #gunungmeletus #semeru #pendakian,1873777939441148337,,,in,,0,0,0,https://x.com/undefined/status/1873777939441148337,1349713962472861696,,pendakian gunung semeru ditutup tnbts antisipasi cuaca ekstrem awal tahun,Semeru
1873752537058451903,Mon Dec 30 15:26:32 +0000 2024,0,https://t.co/wleengDsq9 Menteri ESDM Bahlil Lahadalia Kunjungi Pos Pengamatan Gunung Merapi BERITA CANGGIH...... https://t.co/s9z9rDvaIH,1873752537058451903,https://pbs.twimg.com/media/GgDn_SSbIAIfbY1.jpg,,in,,0,0,0,https://x.com/undefined/status/1873752537058451903,765762376838840346,,menteri esdm bahlil lahadalia kunjungi pos pengamatan gunung merapi berita canggih......,Merapi
1873746474120708195,Mon Dec 30 15:02:26 +0000 2024,0,yg 1 abis dri gunung slamet yg 1 emg demen ke gunung. posisi hrus bjir apa jirr?? gue malah demenan ke curug drpd gunung,1873746474120708195,,,in,,0,0,0,https://x.com/undefined/status/1873746474120708195,1296096628932149249,,yg 1 abis dri gunung slamet yg 1 emg demen ke gunung. posisi hrus bjir apa jirr?? gue malah demenan ke curug drpd gunung,Slamet
1873362874183421999,Mon Dec 30 14:53:19 +0000 2024,0,@kegblgnunfaedh Di tinggal temen di trek itu ga enak anjirrgw pernah ke gn. Slamet via bambangan sampe pos 4 kaki gw kram bgt tp di tinggal sama temen2 gw pdhl itu temen akrab dan akhirnya gw skrng naik gunung cari partner baru atau ikut ot meminimalisir di tinggalin di trektrauma aku,1873744179748385073,,kegblgnunfaedh,in,,0,0,0,https://x.com/undefined/status/1873744179748385073,1655173089565761542,,di tinggal temen di trek itu ga enak anjirrgw pernah ke gn. slamet via bambangan sampe pos 4 kaki gw kram bgt tp di tinggal sama temen2 gw pdhl itu temen akrab dan akhirnya gw skrng naik gunung cari partner baru atau ikut ot meminimalisir di tinggalin di trektrauma aku,Slamet
1873711008818384923,Mon Dec 30 12:41:31 +0000 2024,0,Cuaca Ekstrem Jalur Pendakian Gunung Semeru Ditutup Sementara https://t.co/73Fr7AHSHH,1873711008818384923,,,in,,1,0,0,https://x.com/undefined/status/1873711008818384923,535213390,,cuaca ekstrem jalur pendakian gunung semeru ditutup sementara,Semeru
1873706009446973776,Mon Dec 30 12:21:39 +0000 2024,0,Pendakian Gunung Semeru Ditutup Sementara Karena Cuaca Ekstrem https://t.co/jY5a3P1QRX,1873706009446973776,,,in,,0,0,0,https://x.com/undefined/status/1873706009446973776,1705287919332884481,,pendakian gunung semeru ditutup sementara karena cuaca ekstrem,Semeru
1873696736063242658,Mon Dec 30 11:44:48 +0000 2024,4,Pendakian Gunung Semeru Ditutup Lagi karena Cuaca Ekstrem https://t.co/RFtAl4jow6,1873696736063242658,,,in,,0,0,1,https://x.com/undefined/status/1873696736063242658,17128975,,pendakian gunung semeru ditutup lagi karena cuaca ekstrem,Semeru
1873615859585020235,Mon Dec 30 10:05:20 +0000 2024,0,@suphasoup Kalo pemanasan jateng ada gunung prau 2500 ini paling dingin karena dingin terus biasanya ke merapi yang hangat/panas 2900 terus ke merbabu 3100 tapi landai sindor/sumbing 3000 tapi nanjak puncaknya slamet yang pemula jangan deh,1873671703911608465,,,in,,0,0,0,https://x.com/undefined/status/1873671703911608465,1222435997880741890,,kalo pemanasan jateng ada gunung prau 2500 ini paling dingin karena dingin terus biasanya ke merapi yang hangat/panas 2900 terus ke merbabu 3100 tapi landai sindor/sumbing 3000 tapi nanjak puncaknya slamet yang pemula jangan deh,Prau
1873664648802865309,Mon Dec 30 09:37:17 +0000 2024,0,oramg gila mana ga pernah naik gunung sekalinya mo naik gunung gunung sumbing tujuannya bismillah hasil selamet cuaca cerahh amiinn. https://t.co/4l0OlJyO0j,1873664648802865309,https://pbs.twimg.com/media/GgCYEWjagAAB2g2.jpg,,in,,0,0,0,https://x.com/undefined/status/1873664648802865309,1212270757830545409,,oramg gila mana ga pernah naik gunung sekalinya mo naik gunung gunung sumbing tujuannya bismillah hasil selamet cuaca cerahh amiinn.,Sumbing
1873333755764703409,Mon Dec 30 07:15:58 +0000 2024,0,@TimpalBali Cewek high value itu kalo kita lagi bawa dia ke puncak gunung agung kah? Jadi high?,1873629082778562816,,TimpalBali,in,,0,0,0,https://x.com/undefined/status/1873629082778562816,1818063346316562432,,cewek high value itu kalo kita lagi bawa dia ke puncak gunung agung kah? jadi high?,Agung
1873606949960654998,Mon Dec 30 05:48:01 +0000 2024,0,Balai Besar Taman Nasional Bromo Tengger Semeru (TNBTS) secara resmi membuka kembali jalur pendakian Gunung Semeru yang terletak di Kabupaten Lumajang Jawa Timur sejak 23 Desember 2024. https://t.co/HTPHAcaJCt https://t.co/e0it7FSRXz,1873606949960654998,https://pbs.twimg.com/media/GgBjdepaEAEETbx.jpg,,in,,0,0,0,https://x.com/undefined/status/1873606949960654998,2519948221,,balai besar taman nasional bromo tengger semeru (tnbts) secara resmi membuka kembali jalur pendakian gunung semeru yang terletak di kabupaten lumajang jawa timur sejak 23 desember 2024.,Semeru
1873578757027733999,Mon Dec 30 03:55:59 +0000 2024,1,Menjelang pergantian tahun baru calon pendakian Gunung Semeru terpantau terus berdatangan dengan melakukan registrasi di Pos Ranupani dengan membawa standar pembekalan pendakian Senin (30/12). Efm #BeritaElshinta https://t.co/OtDoxibgiz,1873578757027733999,https://pbs.twimg.com/media/GgBJ6rAbQAAzE6Z.jpg,,in,,0,0,0,https://x.com/undefined/status/1873578757027733999,121640063,,menjelang pergantian tahun baru calon pendakian gunung semeru terpantau terus berdatangan dengan melakukan registrasi di pos ranupani dengan membawa standar pembekalan pendakian senin (30/12). efm,Semeru
1873536155276423274,Mon Dec 30 01:06:42 +0000 2024,0,Ngecamp di Gunung Abang seru asane mani nah,1873536155276423274,,,in,,0,0,0,https://x.com/undefined/status/1873536155276423274,1521490037288075264,,ngecamp di gunung abang seru asane mani nah,Abang
1873533736517812717,Mon Dec 30 00:57:06 +0000 2024,0,Menteri ESDM Pantau Pos Pengamatan Gunung Merapi https://t.co/G7EbaSLrnZ,1873533736517812717,,,in,,0,0,0,https://x.com/undefined/status/1873533736517812717,252948617,,menteri esdm pantau pos pengamatan gunung merapi,Merapi
1873362874183421999,Mon Dec 30 00:18:41 +0000 2024,0,@kegblgnunfaedh Shibal laahh org org itu Pantes kalau sampai di black list di gn slamet. Beberapa kali naik gunung mau target ke puncak tpi beberapa kali itu gagal jga sampai puncak karna ada si kawan yg ga kuat yg cidera yg sakit.,1873524069808898526,,kegblgnunfaedh,in,,0,1,0,https://x.com/undefined/status/1873524069808898526,1425625596,,shibal laahh org org itu pantes kalau sampai di black list di gn slamet. beberapa kali naik gunung mau target ke puncak tpi beberapa kali itu gagal jga sampai puncak karna ada si kawan yg ga kuat yg cidera yg sakit.,Slamet
1873362874183421999,Sun Dec 29 19:07:07 +0000 2024,0,@kegblgnunfaedh Alhamdulillah pas ndaki gunung semeru tahun 2016 saya ga ditinggal temen saya mereka rela dipuncak cuman 5 menit abis itu turun ke ranukumbolo buat nemenin saya karena kondisi muka udah pucet kaya mayat,1873445662861435017,,kegblgnunfaedh,in,,0,0,0,https://x.com/undefined/status/1873445662861435017,1540809744847634432,,alhamdulillah pas ndaki gunung semeru tahun 2016 saya ga ditinggal temen saya mereka rela dipuncak cuman 5 menit abis itu turun ke ranukumbolo buat nemenin saya karena kondisi muka udah pucet kaya mayat,Semeru
